Period ID,Product ID,Channel ID,Sales Type ID,KPI Flag ID,Category ID,Product Pack,KPI Value
202212,89,3,1,4,3,Gift,12.03
202212,89,3,2,4,3,Gift,84.69
202212,89,5,1,4,3,Gift,33.01
202212,89,5,2,4,3,Gift,34.53
202212,54,3,1,4,4,Standard,593.78
202212,54,3,2,4,4,Standard,289.66
202212,54,1,1,4,4,Standard,81.66
202212,54,1,2,4,4,Standard,110.05
202212,54,5,1,4,4,Standard,312.76
202212,54,5,2,4,4,Standard,51.26
202212,54,2,1,4,4,Standard,123.58
202212,54,2,2,4,4,Standard,121.78
202212,54,4,1,4,4,Standard,129.55
202212,54,4,2,4,4,Standard,163.83
202212,18,1,1,4,5,Standard,480.44
202212,18,1,2,4,5,Standard,1066.13
202212,18,4,1,4,5,Standard,248.69
202212,18,4,2,4,5,Standard,4118.95
202212,18,5,1,4,5,Standard,88.43
202212,18,5,2,4,5,Standard,5821.91
202212,18,2,1,4,5,Standard,249.36
202212,18,2,2,4,5,Standard,411.99
202212,18,3,1,4,5,Standard,346.85
202212,18,3,2,4,5,Standard,311.35
202212,3,5,1,4,3,Standard,18.71
202212,3,5,2,4,3,Standard,30.05
202212,3,4,1,4,3,Standard,25.96
202212,3,4,2,4,3,Standard,131.2
202212,112,2,1,4,1,Standard,124.82
202212,112,2,2,4,1,Standard,92.27
202212,112,1,1,4,1,Standard,433.64
202212,112,1,2,4,1,Standard,60.92
202212,38,4,1,4,8,Promo,132.88
202212,38,4,2,4,8,Promo,603.32
202212,38,1,1,4,8,Promo,57.7
202212,38,1,2,4,8,Promo,738.03
202212,38,2,1,4,8,Promo,966.22
202212,38,2,2,4,8,Promo,595.93
202212,38,3,1,4,8,Promo,475.82
202212,38,3,2,4,8,Promo,100.6
202212,83,3,1,4,1,Gift,30.9
202212,83,3,2,4,1,Gift,237.5
202212,83,5,1,4,1,Gift,16.04
202212,83,5,2,4,1,Gift,85.98
202212,83,4,1,4,1,Gift,21.4
202212,83,4,2,4,1,Gift,28.0
202212,36,5,1,4,4,Gift,114.24
202212,36,5,2,4,4,Gift,21.85
202212,36,1,1,4,4,Gift,105.83
202212,36,1,2,4,4,Gift,245.06
202212,118,5,1,4,5,Travel,99.83
202212,118,5,2,4,5,Travel,135.32
202212,118,1,1,4,5,Travel,124.23
202212,118,1,2,4,5,Travel,201.67
202212,118,3,1,4,5,Travel,179.05
202212,118,3,2,4,5,Travel,189.86
202212,116,1,1,4,6,Standard,49.31
202212,116,1,2,4,6,Standard,149.1
202212,116,3,1,4,6,Standard,147.69
202212,116,3,2,4,6,Standard,120.75
202212,116,4,1,4,6,Standard,365.53
202212,116,4,2,4,6,Standard,252.05
202212,116,5,1,4,6,Standard,102.38
202212,116,5,2,4,6,Standard,3805.48
202212,16,2,1,4,2,Gift,136.15
202212,16,2,2,4,2,Gift,287.31
202212,16,3,1,4,2,Gift,111.69
202212,16,3,2,4,2,Gift,130.67
202212,16,1,1,4,2,Gift,233.67
202212,16,1,2,4,2,Gift,356.97
202212,16,5,1,4,2,Gift,315.13
202212,16,5,2,4,2,Gift,115.09
202212,95,1,1,4,4,Standard,113.24
202212,95,1,2,4,4,Standard,152.51
202212,95,2,1,4,4,Standard,305.96
202212,95,2,2,4,4,Standard,94.33
202212,95,4,1,4,4,Standard,7.44
202212,95,4,2,4,4,Standard,102.9
202212,95,3,1,4,4,Standard,395.59
202212,95,3,2,4,4,Standard,204.83
202212,95,5,1,4,4,Standard,311.28
202212,95,5,2,4,4,Standard,2396.72
202212,17,2,1,4,4,Gift,80.17
202212,17,2,2,4,4,Gift,16.72
202212,17,4,1,4,4,Gift,84.9
202212,17,4,2,4,4,Gift,49.62
202212,17,5,1,4,4,Gift,261.89
202212,17,5,2,4,4,Gift,17.15
202212,17,3,1,4,4,Gift,76.55
202212,17,3,2,4,4,Gift,18.7
202212,98,5,1,4,1,Gift,47.09
202212,98,5,2,4,1,Gift,181.27
202212,98,3,1,4,1,Gift,14.43
202212,98,3,2,4,1,Gift,34.55
202212,98,2,1,4,1,Gift,52.95
202212,98,2,2,4,1,Gift,410.46
202212,98,4,1,4,1,Gift,141.57
202212,98,4,2,4,1,Gift,1374.07
202212,98,1,1,4,1,Gift,28.08
202212,98,1,2,4,1,Gift,26.84
202212,6,2,1,4,2,Travel,26.96
202212,6,2,2,4,2,Travel,58.24
202212,6,3,1,4,2,Travel,43.99
202212,6,3,2,4,2,Travel,88.37
202212,6,4,1,4,2,Travel,12.01
202212,6,4,2,4,2,Travel,10.23
202212,6,1,1,4,2,Travel,63.62
202212,6,1,2,4,2,Travel,29.36
202212,6,5,1,4,2,Travel,11.27
202212,6,5,2,4,2,Travel,5.02
202212,25,3,1,4,5,Travel,149.39
202212,25,3,2,4,5,Travel,205.8
202212,25,1,1,4,5,Travel,1092.35
202212,25,1,2,4,5,Travel,307.68
202212,93,3,1,4,8,Promo,541.88
202212,93,3,2,4,8,Promo,77.75
202212,93,1,1,4,8,Promo,26.66
202212,93,1,2,4,8,Promo,1420.05
202212,47,1,1,4,6,Travel,2.67
202212,47,1,2,4,6,Travel,0.85
202212,47,5,1,4,6,Travel,17.39
202212,47,5,2,4,6,Travel,66.95
202212,47,4,1,4,6,Travel,15.22
202212,47,4,2,4,6,Travel,11.96
202301,54,2,1,4,4,Standard,95.95
202301,54,2,2,4,4,Standard,78.37
202301,54,4,1,4,4,Standard,496.12
202301,54,4,2,4,4,Standard,100.94
202301,54,5,1,4,4,Standard,251.8
202301,54,5,2,4,4,Standard,1421.59
202301,54,1,1,4,4,Standard,870.24
202301,54,1,2,4,4,Standard,588.36
202301,54,3,1,4,4,Standard,53.17
202301,54,3,2,4,4,Standard,308.66
202301,22,4,1,4,7,Travel,425.91
202301,22,4,2,4,7,Travel,1779.35
202301,22,3,1,4,7,Travel,1594.66
202301,22,3,2,4,7,Travel,134.68
202301,22,2,1,4,7,Travel,234.34
202301,22,2,2,4,7,Travel,405.85
202301,111,2,1,4,3,Promo,148.15
202301,111,2,2,4,3,Promo,34.93
202301,111,4,1,4,3,Promo,5.28
202301,111,4,2,4,3,Promo,266.4
202301,111,3,1,4,3,Promo,3.57
202301,111,3,2,4,3,Promo,74.7
202301,111,5,1,4,3,Promo,49.81
202301,111,5,2,4,3,Promo,11.73
202301,111,1,1,4,3,Promo,23.05
202301,111,1,2,4,3,Promo,8.62
202301,83,4,1,4,1,Gift,51.36
202301,83,4,2,4,1,Gift,48.14
202301,83,1,1,4,1,Gift,4.16
202301,83,1,2,4,1,Gift,47.18
202301,83,5,1,4,1,Gift,245.4
202301,83,5,2,4,1,Gift,2738.0
202301,83,2,1,4,1,Gift,85.47
202301,83,2,2,4,1,Gift,22.27
202301,55,5,1,4,4,Promo,303.43
202301,55,5,2,4,4,Promo,300.4
202301,55,4,1,4,4,Promo,58.72
202301,55,4,2,4,4,Promo,1276.11
202301,55,2,1,4,4,Promo,703.86
202301,55,2,2,4,4,Promo,133.23
202301,55,3,1,4,4,Promo,114.01
202301,55,3,2,4,4,Promo,180.66
202301,55,1,1,4,4,Promo,124.45
202301,55,1,2,4,4,Promo,722.89
202301,59,3,1,4,8,Gift,329.13
202301,59,3,2,4,8,Gift,1864.47
202301,59,1,1,4,8,Gift,13.86
202301,59,1,2,4,8,Gift,465.25
202301,59,5,1,4,8,Gift,61.13
202301,59,5,2,4,8,Gift,345.55
202301,59,2,1,4,8,Gift,506.62
202301,59,2,2,4,8,Gift,125.87
202301,59,4,1,4,8,Gift,39.5
202301,59,4,2,4,8,Gift,117.93
202301,95,1,1,4,4,Standard,180.22
202301,95,1,2,4,4,Standard,144.11
202301,95,2,1,4,4,Standard,160.23
202301,95,2,2,4,4,Standard,681.95
202301,95,5,1,4,4,Standard,231.97
202301,95,5,2,4,4,Standard,829.89
202301,95,3,1,4,4,Standard,444.42
202301,95,3,2,4,4,Standard,120.66
202301,95,4,1,4,4,Standard,21.21
202301,95,4,2,4,4,Standard,60.84
202301,97,4,1,4,6,Standard,1528.58
202301,97,4,2,4,6,Standard,69.68
202301,97,5,1,4,6,Standard,103.55
202301,97,5,2,4,6,Standard,137.54
202301,2,5,1,4,6,Gift,139.41
202301,2,5,2,4,6,Gift,7.94
202301,2,3,1,4,6,Gift,18.24
202301,2,3,2,4,6,Gift,32.91
202301,2,4,1,4,6,Gift,84.57
202301,2,4,2,4,6,Gift,362.65
202301,2,2,1,4,6,Gift,16.7
202301,2,2,2,4,6,Gift,239.42
202301,104,2,1,4,2,Promo,492.0
202301,104,2,2,4,2,Promo,146.61
202301,104,4,1,4,2,Promo,1075.94
202301,104,4,2,4,2,Promo,374.34
202301,104,5,1,4,2,Promo,1963.29
202301,104,5,2,4,2,Promo,61.42
202301,104,1,1,4,2,Promo,8078.77
202301,104,1,2,4,2,Promo,111.76
202301,104,3,1,4,2,Promo,228.3
202301,104,3,2,4,2,Promo,172.51
202301,85,4,1,4,2,Standard,665.25
202301,85,4,2,4,2,Standard,199.99
202301,85,3,1,4,2,Standard,260.6
202301,85,3,2,4,2,Standard,302.85
202301,85,5,1,4,2,Standard,1392.24
202301,85,5,2,4,2,Standard,218.73
202301,85,2,1,4,2,Standard,57.58
202301,85,2,2,4,2,Standard,415.98
202301,45,2,1,4,2,Standard,35.31
202301,45,2,2,4,2,Standard,38.46
202301,45,3,1,4,2,Standard,642.29
202301,45,3,2,4,2,Standard,66.36
202301,45,5,1,4,2,Standard,174.47
202301,45,5,2,4,2,Standard,82.52
202301,45,1,1,4,2,Standard,199.93
202301,45,1,2,4,2,Standard,7.63
202301,31,3,1,4,7,Promo,399.75
202301,31,3,2,4,7,Promo,602.17
202301,31,2,1,4,7,Promo,36.87
202301,31,2,2,4,7,Promo,384.18
202301,31,5,1,4,7,Promo,345.6
202301,31,5,2,4,7,Promo,161.8
202301,31,1,1,4,7,Promo,54.9
202301,31,1,2,4,7,Promo,560.48
202301,61,3,1,4,7,Standard,189.73
202301,61,3,2,4,7,Standard,217.06
202301,61,2,1,4,7,Standard,327.68
202301,61,2,2,4,7,Standard,127.68
202301,61,4,1,4,7,Standard,718.03
202301,61,4,2,4,7,Standard,44.83
202301,28,2,1,4,6,Standard,43.38
202301,28,2,2,4,6,Standard,111.59
202301,28,3,1,4,6,Standard,113.55
202301,28,3,2,4,6,Standard,140.36
202301,28,4,1,4,6,Standard,299.46
202301,28,4,2,4,6,Standard,23.73
202301,28,1,1,4,6,Standard,88.6
202301,28,1,2,4,6,Standard,174.68
202301,28,5,1,4,6,Standard,93.93
202301,28,5,2,4,6,Standard,29.02
202301,19,4,1,4,3,Travel,567.03
202301,19,4,2,4,3,Travel,1008.95
202301,19,5,1,4,3,Travel,1515.73
202301,19,5,2,4,3,Travel,148.72
202301,103,5,1,4,7,Promo,189.17
202301,103,5,2,4,7,Promo,35.09
202301,103,1,1,4,7,Promo,59.84
202301,103,1,2,4,7,Promo,98.94
202301,109,3,1,4,8,Standard,284.61
202301,109,3,2,4,8,Standard,41.65
202301,109,1,1,4,8,Standard,539.83
202301,109,1,2,4,8,Standard,20.08
202301,7,1,1,4,7,Travel,110.13
202301,7,1,2,4,7,Travel,128.19
202301,7,2,1,4,7,Travel,501.59
202301,7,2,2,4,7,Travel,72.73
202301,9,1,1,4,6,Promo,44.1
202301,9,1,2,4,6,Promo,396.81
202301,9,2,1,4,6,Promo,13.56
202301,9,2,2,4,6,Promo,844.03
202301,9,4,1,4,6,Promo,56.96
202301,9,4,2,4,6,Promo,222.12
202301,9,3,1,4,6,Promo,39.48
202301,9,3,2,4,6,Promo,19.85
202301,9,5,1,4,6,Promo,382.93
202301,9,5,2,4,6,Promo,83.25
202301,96,4,1,4,1,Standard,37.92
202301,96,4,2,4,1,Standard,72.41
202301,96,5,1,4,1,Standard,139.05
202301,96,5,2,4,1,Standard,66.03
202301,86,4,1,4,4,Standard,137.74
202301,86,4,2,4,4,Standard,67.51
202301,86,5,1,4,4,Standard,285.44
202301,86,5,2,4,4,Standard,63.06
202301,86,2,1,4,4,Standard,12.17
202301,86,2,2,4,4,Standard,307.14
202301,86,3,1,4,4,Standard,43.58
202301,86,3,2,4,4,Standard,81.6
202301,89,5,1,4,3,Gift,73.79
202301,89,5,2,4,3,Gift,87.01
202301,89,2,1,4,3,Gift,146.18
202301,89,2,2,4,3,Gift,29.41
202301,89,4,1,4,3,Gift,445.12
202301,89,4,2,4,3,Gift,6.68
202301,38,3,1,4,8,Promo,66.22
202301,38,3,2,4,8,Promo,730.22
202301,38,1,1,4,8,Promo,2325.15
202301,38,1,2,4,8,Promo,822.08
202301,113,3,1,4,2,Gift,142.26
202301,113,3,2,4,2,Gift,285.01
202301,113,2,1,4,2,Gift,264.56
202301,113,2,2,4,2,Gift,179.74
202301,113,4,1,4,2,Gift,75.43
202301,113,4,2,4,2,Gift,725.9
202301,113,5,1,4,2,Gift,145.42
202301,113,5,2,4,2,Gift,66.89
202301,30,5,1,4,7,Travel,151.49
202301,30,5,2,4,7,Travel,448.8
202301,30,1,1,4,7,Travel,314.27
202301,30,1,2,4,7,Travel,716.66
202301,66,5,1,4,1,Promo,284.69
202301,66,5,2,4,1,Promo,182.41
202301,66,3,1,4,1,Promo,311.77
202301,66,3,2,4,1,Promo,815.18
202301,66,2,1,4,1,Promo,68.78
202301,66,2,2,4,1,Promo,233.19
202301,66,4,1,4,1,Promo,43.41
202301,66,4,2,4,1,Promo,429.45
202301,66,1,1,4,1,Promo,479.9
202301,66,1,2,4,1,Promo,63.21
202301,13,5,1,4,7,Standard,211.17
202301,13,5,2,4,7,Standard,28.35
202301,13,1,1,4,7,Standard,24.72
202301,13,1,2,4,7,Standard,23.91
202301,13,3,1,4,7,Standard,13.18
202301,13,3,2,4,7,Standard,270.64
202301,13,2,1,4,7,Standard,140.01
202301,13,2,2,4,7,Standard,169.38
202301,107,5,1,4,5,Gift,145.87
202301,107,5,2,4,5,Gift,831.72
202301,107,4,1,4,5,Gift,784.78
202301,107,4,2,4,5,Gift,270.59
202301,107,3,1,4,5,Gift,217.31
202301,107,3,2,4,5,Gift,1043.57
202301,107,1,1,4,5,Gift,804.27
202301,107,1,2,4,5,Gift,122.7
202301,107,2,1,4,5,Gift,731.15
202301,107,2,2,4,5,Gift,164.44
202301,60,2,1,4,2,Standard,243.55
202301,60,2,2,4,2,Standard,1276.24
202301,60,3,1,4,2,Standard,5860.1
202301,60,3,2,4,2,Standard,172.38
202301,92,5,1,4,8,Standard,178.56
202301,92,5,2,4,8,Standard,31.45
202301,92,3,1,4,8,Standard,328.04
202301,92,3,2,4,8,Standard,60.6
202301,92,1,1,4,8,Standard,35.72
202301,92,1,2,4,8,Standard,46.82
202301,92,2,1,4,8,Standard,75.77
202301,92,2,2,4,8,Standard,24.93
202301,33,4,1,4,7,Standard,197.72
202301,33,4,2,4,7,Standard,25.8
202301,33,1,1,4,7,Standard,80.27
202301,33,1,2,4,7,Standard,381.92
202301,33,5,1,4,7,Standard,475.69
202301,33,5,2,4,7,Standard,248.83
202301,33,3,1,4,7,Standard,32.32
202301,33,3,2,4,7,Standard,1483.4
202301,75,4,1,4,3,Promo,10.94
202301,75,4,2,4,3,Promo,17.27
202301,75,3,1,4,3,Promo,139.14
202301,75,3,2,4,3,Promo,49.81
202301,75,1,1,4,3,Promo,74.86
202301,75,1,2,4,3,Promo,14.02
202301,75,5,1,4,3,Promo,46.67
202301,75,5,2,4,3,Promo,104.37
202301,71,5,1,4,1,Gift,11.69
202301,71,5,2,4,1,Gift,23.6
202301,71,2,1,4,1,Gift,19.97
202301,71,2,2,4,1,Gift,614.3
202301,116,2,1,4,6,Standard,92.03
202301,116,2,2,4,6,Standard,215.88
202301,116,3,1,4,6,Standard,925.86
202301,116,3,2,4,6,Standard,149.93
202301,116,4,1,4,6,Standard,103.38
202301,116,4,2,4,6,Standard,198.72
202301,118,2,1,4,5,Travel,559.82
202301,118,2,2,4,5,Travel,123.61
202301,118,1,1,4,5,Travel,363.21
202301,118,1,2,4,5,Travel,113.13
202301,118,3,1,4,5,Travel,367.36
202301,118,3,2,4,5,Travel,145.84
202301,68,3,1,4,1,Standard,1201.63
202301,68,3,2,4,1,Standard,165.78
202301,68,2,1,4,1,Standard,934.97
202301,68,2,2,4,1,Standard,61.19
202301,68,5,1,4,1,Standard,286.55
202301,68,5,2,4,1,Standard,500.61
202301,68,1,1,4,1,Standard,549.72
202301,68,1,2,4,1,Standard,773.71
202301,68,4,1,4,1,Standard,410.55
202301,68,4,2,4,1,Standard,159.82
202301,40,1,1,4,3,Promo,392.76
202301,40,1,2,4,3,Promo,1736.9
202301,40,5,1,4,3,Promo,97.17
202301,40,5,2,4,3,Promo,74.97
202301,40,3,1,4,3,Promo,105.72
202301,40,3,2,4,3,Promo,472.26
202301,74,2,1,4,1,Promo,10.89
202301,74,2,2,4,1,Promo,14.78
202301,74,1,1,4,1,Promo,29.26
202301,74,1,2,4,1,Promo,242.1
202301,51,2,1,4,4,Promo,26.89
202301,51,2,2,4,4,Promo,207.36
202301,51,4,1,4,4,Promo,189.63
202301,51,4,2,4,4,Promo,271.49
202301,51,1,1,4,4,Promo,41.63
202301,51,1,2,4,4,Promo,55.15
202301,51,3,1,4,4,Promo,7.64
202301,51,3,2,4,4,Promo,133.11
202301,26,4,1,4,8,Gift,400.47
202301,26,4,2,4,8,Gift,36.38
202301,26,3,1,4,8,Gift,232.38
202301,26,3,2,4,8,Gift,30.67
202301,26,1,1,4,8,Gift,2151.27
202301,26,1,2,4,8,Gift,26.94
202301,26,5,1,4,8,Gift,95.84
202301,26,5,2,4,8,Gift,534.83
202301,57,3,1,4,6,Gift,85.78
202301,57,3,2,4,6,Gift,14.27
202301,57,1,1,4,6,Gift,31.68
202301,57,1,2,4,6,Gift,56.92
202301,117,2,1,4,7,Travel,816.1
202301,117,2,2,4,7,Travel,57.85
202301,117,3,1,4,7,Travel,234.36
202301,117,3,2,4,7,Travel,3118.42
202301,117,4,1,4,7,Travel,63.13
202301,117,4,2,4,7,Travel,749.29
202301,117,1,1,4,7,Travel,451.42
202301,117,1,2,4,7,Travel,1502.54
202301,36,2,1,4,4,Gift,332.9
202301,36,2,2,4,4,Gift,254.79
202301,36,3,1,4,4,Gift,52.5
202301,36,3,2,4,4,Gift,615.4
202301,36,4,1,4,4,Gift,127.77
202301,36,4,2,4,4,Gift,41.02
202301,47,5,1,4,6,Travel,5.29
202301,47,5,2,4,6,Travel,9.06
202301,47,2,1,4,6,Travel,2.56
202301,47,2,2,4,6,Travel,83.97
202301,47,1,1,4,6,Travel,649.69
202301,47,1,2,4,6,Travel,16.53
202301,47,4,1,4,6,Travel,8.82
202301,47,4,2,4,6,Travel,19.75
202301,47,3,1,4,6,Travel,4.18
202301,47,3,2,4,6,Travel,57.91
202301,65,1,1,4,6,Gift,25.24
202301,65,1,2,4,6,Gift,4385.64
202301,65,2,1,4,6,Gift,211.72
202301,65,2,2,4,6,Gift,206.79
202301,99,4,1,4,2,Gift,52.52
202301,99,4,2,4,2,Gift,248.45
202301,99,5,1,4,2,Gift,351.5
202301,99,5,2,4,2,Gift,176.48
202301,99,1,1,4,2,Gift,112.27
202301,99,1,2,4,2,Gift,317.26
202301,99,3,1,4,2,Gift,23.25
202301,99,3,2,4,2,Gift,398.82
202301,58,3,1,4,3,Gift,136.85
202301,58,3,2,4,3,Gift,62.43
202301,58,1,1,4,3,Gift,89.76
202301,58,1,2,4,3,Gift,27.83
202301,18,1,1,4,5,Standard,296.26
202301,18,1,2,4,5,Standard,31.75
202301,18,5,1,4,5,Standard,156.69
202301,18,5,2,4,5,Standard,700.49
202301,18,4,1,4,5,Standard,200.3
202301,18,4,2,4,5,Standard,1483.04
202301,73,1,1,4,5,Gift,215.95
202301,73,1,2,4,5,Gift,226.77
202301,73,4,1,4,5,Gift,16.47
202301,73,4,2,4,5,Gift,176.99
202301,73,2,1,4,5,Gift,25.54
202301,73,2,2,4,5,Gift,35.05
202301,73,5,1,4,5,Gift,184.37
202301,73,5,2,4,5,Gift,64.68
202301,42,4,1,4,6,Standard,82.41
202301,42,4,2,4,6,Standard,335.29
202301,42,2,1,4,6,Standard,80.41
202301,42,2,2,4,6,Standard,77.89
202301,42,3,1,4,6,Standard,23.3
202301,42,3,2,4,6,Standard,121.88
202301,42,5,1,4,6,Standard,594.24
202301,42,5,2,4,6,Standard,24.62
202301,120,5,1,4,1,Gift,168.61
202301,120,5,2,4,1,Gift,615.32
202301,120,3,1,4,1,Gift,224.47
202301,120,3,2,4,1,Gift,65.28
202301,120,1,1,4,1,Gift,54.87
202301,120,1,2,4,1,Gift,28.56
202301,120,2,1,4,1,Gift,168.81
202301,120,2,2,4,1,Gift,84.82
202301,93,1,1,4,8,Promo,436.22
202301,93,1,2,4,8,Promo,196.82
202301,93,3,1,4,8,Promo,588.92
202301,93,3,2,4,8,Promo,107.95
202301,93,2,1,4,8,Promo,129.96
202301,93,2,2,4,8,Promo,384.98
202301,93,4,1,4,8,Promo,94.19
202301,93,4,2,4,8,Promo,65.24
202301,20,4,1,4,7,Travel,95.96
202301,20,4,2,4,7,Travel,134.34
202301,20,3,1,4,7,Travel,27.81
202301,20,3,2,4,7,Travel,11.5
202301,87,2,1,4,8,Travel,615.17
202301,87,2,2,4,8,Travel,91.42
202301,87,5,1,4,8,Travel,1061.72
202301,87,5,2,4,8,Travel,110.54
202301,87,3,1,4,8,Travel,1501.7
202301,87,3,2,4,8,Travel,3498.75
202301,25,4,1,4,5,Travel,964.85
202301,25,4,2,4,5,Travel,90.46
202301,25,2,1,4,5,Travel,477.07
202301,25,2,2,4,5,Travel,401.75
202301,25,1,1,4,5,Travel,158.35
202301,25,1,2,4,5,Travel,192.59
202301,90,5,1,4,6,Gift,911.86
202301,90,5,2,4,6,Gift,1831.5
202301,90,3,1,4,6,Gift,216.28
202301,90,3,2,4,6,Gift,179.21
202301,90,4,1,4,6,Gift,206.61
202301,90,4,2,4,6,Gift,137.47
202301,90,2,1,4,6,Gift,2458.08
202301,90,2,2,4,6,Gift,619.49
202301,90,1,1,4,6,Gift,151.1
202301,90,1,2,4,6,Gift,760.46
202301,23,4,1,4,1,Travel,24.2
202301,23,4,2,4,1,Travel,41.01
202301,23,2,1,4,1,Travel,185.67
202301,23,2,2,4,1,Travel,74.59
202301,10,3,1,4,7,Standard,5.18
202301,10,3,2,4,7,Standard,28.62
202301,10,5,1,4,7,Standard,37.09
202301,10,5,2,4,7,Standard,35.89
202301,10,2,1,4,7,Standard,24.99
202301,10,2,2,4,7,Standard,211.04
202301,112,5,1,4,1,Standard,922.67
202301,112,5,2,4,1,Standard,480.79
202301,112,1,1,4,1,Standard,711.99
202301,112,1,2,4,1,Standard,310.4
202301,80,5,1,4,1,Promo,93.08
202301,80,5,2,4,1,Promo,57.95
202301,80,1,1,4,1,Promo,623.22
202301,80,1,2,4,1,Promo,33.38
202301,35,1,1,4,5,Standard,24.62
202301,35,1,2,4,5,Standard,23.47
202301,35,2,1,4,5,Standard,17.5
202301,35,2,2,4,5,Standard,21.66
202301,35,3,1,4,5,Standard,7.13
202301,35,3,2,4,5,Standard,33.37
202301,102,5,1,4,6,Travel,40.91
202301,102,5,2,4,6,Travel,423.11
202301,102,2,1,4,6,Travel,1647.5
202301,102,2,2,4,6,Travel,18.95
202301,102,4,1,4,6,Travel,8.43
202301,102,4,2,4,6,Travel,204.91
202301,102,3,1,4,6,Travel,401.64
202301,102,3,2,4,6,Travel,9.19
202301,102,1,1,4,6,Travel,83.1
202301,102,1,2,4,6,Travel,261.36
202301,63,3,1,4,1,Standard,128.8
202301,63,3,2,4,1,Standard,40.19
202301,63,2,1,4,1,Standard,87.06
202301,63,2,2,4,1,Standard,141.55
202301,63,4,1,4,1,Standard,58.46
202301,63,4,2,4,1,Standard,133.33
202301,63,5,1,4,1,Standard,68.49
202301,63,5,2,4,1,Standard,69.79
202301,63,1,1,4,1,Standard,67.37
202301,63,1,2,4,1,Standard,145.08
202301,98,2,1,4,1,Gift,1272.73
202301,98,2,2,4,1,Gift,260.21
202301,98,1,1,4,1,Gift,857.49
202301,98,1,2,4,1,Gift,234.57
202301,98,3,1,4,1,Gift,16.29
202301,98,3,2,4,1,Gift,412.91
202301,98,4,1,4,1,Gift,263.25
202301,98,4,2,4,1,Gift,15.05
202301,98,5,1,4,1,Gift,56.93
202301,98,5,2,4,1,Gift,139.15
202301,82,1,1,4,5,Travel,1082.24
202301,82,1,2,4,5,Travel,604.79
202301,82,3,1,4,5,Travel,651.67
202301,82,3,2,4,5,Travel,369.8
202301,82,5,1,4,5,Travel,241.31
202301,82,5,2,4,5,Travel,2193.46
202301,82,4,1,4,5,Travel,469.86
202301,82,4,2,4,5,Travel,678.44
202301,69,1,1,4,3,Travel,1694.67
202301,69,1,2,4,3,Travel,430.09
202301,69,2,1,4,3,Travel,263.11
202301,69,2,2,4,3,Travel,283.68
202301,69,4,1,4,3,Travel,69.82
202301,69,4,2,4,3,Travel,40.31
202301,49,2,1,4,5,Gift,107.21
202301,49,2,2,4,5,Gift,74.18
202301,49,1,1,4,5,Gift,45.66
202301,49,1,2,4,5,Gift,42.94
202301,49,4,1,4,5,Gift,69.68
202301,49,4,2,4,5,Gift,105.1
202301,49,5,1,4,5,Gift,191.67
202301,49,5,2,4,5,Gift,231.07
202301,43,3,1,4,4,Standard,40.0
202301,43,3,2,4,4,Standard,434.07
202301,43,4,1,4,4,Standard,906.81
202301,43,4,2,4,4,Standard,336.22
202301,43,5,1,4,4,Standard,56.7
202301,43,5,2,4,4,Standard,9.5
202301,43,1,1,4,4,Standard,6.68
202301,43,1,2,4,4,Standard,1320.08
202301,100,2,1,4,4,Standard,54.35
202301,100,2,2,4,4,Standard,82.61
202301,100,5,1,4,4,Standard,100.42
202301,100,5,2,4,4,Standard,51.6
202301,100,4,1,4,4,Standard,6.91
202301,100,4,2,4,4,Standard,54.22
202301,100,3,1,4,4,Standard,220.36
202301,100,3,2,4,4,Standard,59.68
202301,110,2,1,4,1,Promo,19.4
202301,110,2,2,4,1,Promo,21.54
202301,110,3,1,4,1,Promo,54.84
202301,110,3,2,4,1,Promo,78.34
202301,32,3,1,4,5,Gift,122.12
202301,32,3,2,4,5,Gift,68.0
202301,32,4,1,4,5,Gift,49.79
202301,32,4,2,4,5,Gift,61.27
202301,106,1,1,4,1,Standard,841.39
202301,106,1,2,4,1,Standard,46.81
202301,106,2,1,4,1,Standard,1194.92
202301,106,2,2,4,1,Standard,157.38
202301,106,5,1,4,1,Standard,515.69
202301,106,5,2,4,1,Standard,383.83
202301,11,1,1,4,3,Travel,28.75
202301,11,1,2,4,3,Travel,186.64
202301,11,4,1,4,3,Travel,52.9
202301,11,4,2,4,3,Travel,10.66
202301,11,2,1,4,3,Travel,74.87
202301,11,2,2,4,3,Travel,21.64
202301,79,4,1,4,3,Travel,31.13
202301,79,4,2,4,3,Travel,127.02
202301,79,3,1,4,3,Travel,36.32
202301,79,3,2,4,3,Travel,6.1
202301,114,5,1,4,2,Gift,1169.77
202301,114,5,2,4,2,Gift,1150.56
202301,114,4,1,4,2,Gift,135.63
202301,114,4,2,4,2,Gift,602.1
202301,39,1,1,4,7,Promo,86.19
202301,39,1,2,4,7,Promo,204.84
202301,39,2,1,4,7,Promo,508.09
202301,39,2,2,4,7,Promo,121.1
202301,39,3,1,4,7,Promo,500.31
202301,39,3,2,4,7,Promo,11.27
202301,39,5,1,4,7,Promo,108.14
202301,39,5,2,4,7,Promo,154.27
202301,15,1,1,4,2,Travel,236.95
202301,15,1,2,4,2,Travel,575.49
202301,15,3,1,4,2,Travel,66.01
202301,15,3,2,4,2,Travel,92.01
202301,15,5,1,4,2,Travel,30.72
202301,15,5,2,4,2,Travel,3018.67
202301,15,4,1,4,2,Travel,698.47
202301,15,4,2,4,2,Travel,437.18
